"","caseid","weight","inputzip","county_fips","NCHS_Code_2013","USR_Classification","HRSA_Classification","Census_Classification","CountyName_Census","MO_Region","votereg","treat_group","QA","QB","consent","POLS001","POLS002","POLS007","POLS003","POLS004","POLS005","POLS006","POLS008","POLS009","POLS010","POLS010_t","POLS011","POLS012","POLS013","POLS014","POLS015","POLS016","POLS017","POLS018","POLS019","POLS020","POLS021","POLS022","POLS023","POLS024","POLS025","POLS026","POLS027","POLS028","POLS029","POLS030","POLS031","POLS032","POLS033","POLS034","POLS035","POLS036","EDU001","EDU002","EDU002_t","EDU003rule","EDU004rule","EDU005rule","EDU006rule","EDU007rule","EDU008rule","EDU009rule","EDU010rule","EDU011rule","EDU012","EDU013","EDU014","EDU015","EDU016","EDU017","EDU018","birthyr","agegroup","gender","race","educ","marstat","employ","faminc_new","incgroup","pid3","pid7","presvote16post","presvote20post","inputstate","ideo5","newsint","religpew","pew_churatd","pew_bornagain","pew_religimp","pew_prayer","ownhome","starttime","endtime"
"709",1914838567,0.540473926911855,63051,29099,2,3,3,1,"Jefferson MO",6,1,1,2,2,1,4,3,3,3,4,2,3,1,1,5,"Mental health",4,4,3,3,4,NA,3,2,2,3,NA,NA,NA,NA,NA,3,1,2,1,1,2,2,3,2,2,NA,2,3,"__NA__",60,70,65,30994,28882,30055,28937,29713,28689,1,1,NA,1,1,2,1,1985,3,1,6,1,6,1,15,3,2,7,2,2,29,3,1,11,5,2,2,5,1,2022-08-13 05:01:02,2022-08-13 05:21:35
"710",1914854103,1.25696925653939,64151,29165,2,3,3,1,"Platte MO",5,1,2,2,1,1,2,NA,NA,NA,4,4,4,2,2,1,"__NA__",4,4,2,4,NA,3,3,NA,NA,NA,3,2,1,1,2,NA,1,1,1,1,1,1,1,1,NA,2,1,2,"__NA__",82,60,71,40849,37831,45743,30680,30472,35177,1,1,1,1,1,2,1,1978,3,2,4,3,3,1,6,2,1,1,1,1,29,2,2,11,6,2,2,6,2,2022-08-13 05:24:23,2022-08-13 05:34:00
"711",1914720479,1.38880841001545,64506,29021,4,2,2,1,"Buchanan MO",2,1,1,1,1,1,4,4,1,2,2,2,1,1,1,1,"__NA__",4,4,4,4,3,NA,2,1,1,3,NA,NA,NA,NA,NA,1,2,2,3,3,1,2,2,2,1,NA,1,2,"__NA__",56,55,65,71721,78893,81626,77527,87773,84699,1,1,NA,1,2,1,1,1981,3,1,1,5,1,1,10,3,2,7,2,2,29,5,1,2,2,2,1,1,1,2022-08-13 06:41:14,2022-08-13 06:50:19
"712",1914908285,1.06852930124966,65810,29077,3,2,2,1,"Greene MO",3,1,2,2,1,1,4,NA,NA,NA,2,2,5,3,4,1,"__NA__",4,4,3,5,NA,4,4,NA,NA,NA,2,3,1,1,2,NA,2,2,3,1,1,3,1,2,NA,1,2,2,"__NA__",53,54,58,66520,62135,73465,63596,59211,72003,3,1,3,1,3,3,2,1963,2,2,1,2,2,6,2,1,3,5,7,6,29,4,2,1,3,1,1,1,2,2022-08-13 06:55:33,2022-08-13 07:07:38
"713",1914909881,0.960935911189068,65401,29161,5,1,1,1,"Phelps MO",4,1,1,3,2,1,2,5,3,3,3,4,5,4,2,1,"__NA__",3,4,5,5,4,NA,3,2,3,4,NA,NA,NA,NA,NA,4,3,1,1,1,1,2,1,2,2,NA,2,4,"__NA__",80,19,36,45765,32787,68306,30738,34495,60109,1,2,NA,1,1,3,1,1964,2,2,1,2,6,6,3,1,1,2,1,1,29,3,2,11,4,1,2,3,2,2022-08-13 06:59:32,2022-08-13 07:15:30
"714",1915040259,0.814250717182066,65713,29225,3,2,2,2,"Webster MO",3,1,2,2,1,1,1,NA,NA,NA,4,4,4,2,2,1,"__NA__",4,4,2,2,NA,2,2,NA,NA,NA,1,2,1,1,2,NA,1,1,1,1,1,1,1,1,NA,2,2,4,"__NA__",10,50,50,25194,24556,37736,25194,24131,24556,1,1,1,2,2,2,1,1953,1,2,1,2,1,2,9,2,1,1,2,1,29,2,1,11,5,2,3,6,1,2022-08-13 09:41:19,2022-08-13 09:51:20
"715",1915051275,2.37518203281893,63084,29071,2,3,3,2,"Franklin MO",1,1,1,1,1,1,4,5,5,5,5,3,5,1,1,1,"__NA__",4,4,4,4,3,NA,1,2,3,4,NA,NA,NA,NA,NA,1,2,2,2,3,3,2,2,2,3,NA,2,2,"__NA__",39,41,69,36280,50610,50000,25000,39329,46341,3,1,NA,2,2,2,3,2000,4,2,2,2,5,1,7,2,2,7,7,2,29,5,1,1,2,1,1,1,2,2022-08-13 10:15:37,2022-08-13 10:28:20
"716",1915114037,0.794006539527767,65807,29077,3,2,2,1,"Greene MO",3,1,1,2,2,1,3,3,3,3,3,3,3,4,5,1,"__NA__",4,4,3,3,4,NA,3,3,3,4,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,3,2,NA,2,2,"__NA__",76,84,90,54000,57848,74933,36962,42339,52755,1,2,NA,1,2,2,2,1972,2,2,1,2,1,2,6,2,2,6,7,6,29,3,2,11,6,1,2,8,1,2022-08-13 11:03:04,2022-08-13 11:19:23
"717",1913363697,0.905962343477354,63114,29189,2,3,3,1,"St. Louis MO",6,1,2,2,1,1,4,NA,NA,NA,2,4,1,1,1,5,"Protecting our state rights from the federal government.",4,4,4,4,NA,3,3,NA,NA,NA,2,3,2,2,2,NA,2,2,1,1,1,3,3,2,NA,1,2,4,"__NA__",32,50,50,71066,71066,85505,39340,40647,51079,3,2,1,2,2,2,3,1965,2,1,6,2,1,1,9,2,3,5,2,2,29,4,1,12,6,2,3,6,3,2022-08-13 11:34:16,2022-08-13 11:49:01
"718",1914969873,0.55989152954233,65355,29015,6,1,1,2,"Benton MO",3,1,2,1,1,1,4,NA,NA,NA,2,4,1,1,1,1,"__NA__",4,3,5,3,NA,2,2,NA,NA,NA,2,1,3,1,2,NA,3,2,3,3,1,2,3,2,NA,1,2,3,"__NA__",25,35,30,29822,31091,36168,26967,26967,27919,1,1,1,3,2,2,2,1958,2,1,1,4,1,5,7,2,2,7,2,2,29,5,1,1,5,2,1,3,1,2022-08-13 12:17:42,2022-08-13 12:33:44
"719",1913363711,1.34537807216886,64119,29047,2,3,3,1,"Clay MO",5,1,1,1,1,1,4,5,5,5,2,2,2,1,1,1,"__NA__",4,4,3,3,4,NA,3,2,3,5,NA,NA,NA,NA,NA,4,1,1,1,1,1,3,1,1,2,NA,2,2,"__NA__",20,30,40,37606,37606,41858,25914,28040,33142,3,1,NA,2,3,1,2,1965,2,2,1,2,5,1,5,1,2,7,2,2,29,6,3,1,5,2,2,3,1,2022-08-13 12:37:25,2022-08-13 12:46:10
"720",1912554497,0.622503290964154,63376,29183,2,3,3,1,"St. Charles MO",6,1,1,2,1,1,4,4,2,3,2,4,1,1,1,1,"__NA__",4,2,3,3,2,NA,2,3,2,3,NA,NA,NA,NA,NA,1,2,2,3,3,1,2,3,2,2,NA,2,1,"__NA__",55,37,25,51744,41599,38689,38370,32824,31974,2,1,NA,2,2,2,2,1962,2,1,1,3,1,5,6,2,2,7,2,2,29,5,1,11,5,2,2,3,2,2022-08-13 12:40:56,2022-08-13 12:59:24
"721",1913809741,0.309470225745505,65802,29077,3,2,2,1,"Greene MO",3,1,2,1,1,1,4,NA,NA,NA,5,3,2,1,1,1,"__NA__",4,3,4,4,NA,3,4,NA,NA,NA,2,2,2,2,2,NA,2,2,1,1,1,2,2,2,NA,1,2,4,"__NA__",11,10,69,35140,51721,75318,37691,40454,62138,2,1,1,1,1,2,2,1961,2,1,1,6,1,1,5,1,2,7,2,2,29,5,1,3,2,2,1,4,1,2022-08-13 12:48:57,2022-08-13 13:01:43
"722",1915258753,0.109231778580037,63120,29510,1,4,2,1,"St. Louis city MO",6,1,1,1,1,1,3,3,3,2,3,2,3,4,2,1,"__NA__",4,3,4,4,4,NA,4,4,4,4,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,1,2,NA,1,2,"__NA__",32,70,80,68211,65990,113055,14350,68528,101649,1,3,NA,2,1,2,1,1982,3,2,2,2,5,1,1,1,1,1,1,1,29,5,3,1,5,1,2,6,2,2022-08-13 13:14:57,2022-08-13 13:21:49
"723",1914759187,0.579697010668289,64505,29021,4,2,2,1,"Buchanan MO",2,1,2,1,1,1,4,NA,NA,NA,2,5,1,1,1,1,"__NA__",3,3,4,4,NA,2,3,NA,NA,NA,2,1,2,2,2,NA,1,2,1,1,1,1,1,2,NA,1,2,3,"__NA__",35,60,50,49810,53168,62500,40609,51079,57107,2,1,1,2,2,2,3,1971,2,1,1,5,1,1,10,3,2,7,2,2,29,5,1,1,5,2,1,1,1,2022-08-13 13:09:18,2022-08-13 13:23:55
"724",1915278683,0.910694087666497,64119,29047,2,3,3,1,"Clay MO",5,1,1,1,2,1,3,3,3,2,2,2,2,4,5,2,"__NA__",3,3,2,3,2,NA,2,2,2,3,NA,NA,NA,NA,NA,3,1,3,1,1,1,3,1,2,2,NA,1,2,"__NA__",62,52,42,63763,56503,65237,42298,41667,47980,1,3,NA,2,1,2,1,1984,3,1,1,4,1,1,10,3,2,6,6,1,29,3,3,1,5,1,2,6,2,2022-08-13 13:21:46,2022-08-13 13:33:24
"725",1915289061,2.05361686087991,64801,29097,4,2,2,1,"Jasper MO",3,1,2,1,1,1,3,NA,NA,NA,2,1,5,1,5,2,"__NA__",3,3,2,2,NA,1,2,NA,NA,NA,1,3,1,1,2,NA,3,3,1,1,1,3,3,3,NA,3,2,3,"__NA__",100,100,100,54303,62500,59608,47814,49522,48839,1,3,1,1,1,3,1,1971,2,1,1,2,3,5,2,1,3,5,2,2,29,3,2,12,5,1,1,1,2,2022-08-13 13:35:23,2022-08-13 13:45:16
"726",1915199523,0.903733690735925,63367,29183,2,3,3,1,"St. Charles MO",6,1,1,1,1,1,4,4,2,2,2,1,1,1,1,4,"__NA__",4,3,3,3,3,NA,2,3,2,4,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,2,2,2,NA,2,1,"__NA__",58,39,29,43460,43046,54222,35998,34785,40149,1,2,NA,1,2,2,2,1940,1,1,1,3,6,5,11,3,3,5,2,2,29,4,1,2,1,2,1,1,1,2022-08-13 13:40:55,2022-08-13 13:56:41
"727",1914428349,0.813959339842442,65793,29091,5,1,1,2,"Howell MO",4,1,2,1,1,1,2,NA,NA,NA,2,4,4,2,2,2,"__NA__",3,3,2,2,NA,2,2,NA,NA,NA,2,2,1,1,2,NA,2,1,1,1,1,1,1,1,NA,2,2,5,"__NA__",15,39,59,41942,38541,41730,30463,32376,37691,1,1,1,1,1,2,1,1941,1,1,1,2,3,5,2,1,1,2,1,1,29,4,4,11,6,2,4,7,2,2022-08-13 14:14:46,2022-08-13 14:25:02
"728",1915315415,1.26991181924579,63368,29183,2,3,3,1,"St. Charles MO",6,1,1,1,1,1,4,4,4,4,1,3,1,1,1,1,"__NA__",3,4,4,3,4,NA,4,1,1,3,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,2,1,"__NA__",39,83,51,49863,88115,44740,87090,104167,91189,1,1,NA,2,1,1,1,1991,3,1,1,3,3,4,1,1,3,5,2,2,29,3,1,12,6,2,4,7,2,2022-08-13 14:12:36,2022-08-13 14:27:18
"729",1915331311,1.46076927795968,63116,29510,1,4,2,1,"St. Louis city MO",6,1,1,1,1,1,1,3,4,3,4,2,4,2,2,1,"__NA__",4,4,2,2,3,NA,3,3,2,3,NA,NA,NA,NA,NA,4,1,2,1,1,1,2,1,2,2,NA,2,1,"__NA__",40,41,52,40977,50911,51325,39321,41805,53394,1,1,NA,2,1,1,1,1962,2,1,1,2,5,1,3,1,1,1,1,1,29,2,2,1,1,1,1,1,2,2022-08-13 14:20:29,2022-08-13 14:45:29
"730",1915090173,1.00572158911834,64873,29109,6,1,1,2,"Lawrence MO",3,1,1,1,1,1,4,3,1,2,1,3,1,1,1,1,"__NA__",4,2,3,3,2,NA,2,3,3,2,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,2,2,NA,2,3,"__NA__",21,60,60,36521,37372,62457,38435,38222,37584,2,1,NA,2,2,2,2,1963,2,1,1,3,4,1,3,1,1,2,3,2,29,3,1,12,6,2,2,7,3,2022-08-13 14:53:06,2022-08-13 15:01:09
"731",1915359035,0.659279381520763,65265,29007,5,1,1,1,"Audrain MO",1,1,1,2,1,1,4,3,2,2,2,4,2,1,1,1,"__NA__",4,3,3,3,3,NA,2,2,2,3,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,2,2,3,NA,2,3,"__NA__",40,70,81,32233,34811,41783,30170,32336,35279,1,1,NA,1,2,3,2,1967,2,2,1,2,3,5,4,1,2,6,7,2,29,4,3,11,6,2,3,6,1,2022-08-13 14:55:29,2022-08-13 15:01:12
"732",1915235911,1.11488865622319,65201,29019,4,2,2,1,"Boone MO",1,1,2,2,1,1,4,NA,NA,NA,2,2,2,1,1,4,"__NA__",3,3,3,3,NA,3,3,NA,NA,NA,2,2,2,2,2,NA,3,3,1,1,1,1,1,2,NA,3,2,1,"__NA__",70,61,64,43269,43803,37215,32051,32229,35078,1,1,1,3,2,2,2,1958,2,1,1,3,5,5,6,2,2,7,2,2,29,4,2,1,5,2,2,3,1,2022-08-13 15:02:40,2022-08-13 15:12:08
"733",1915363811,1.91590890478181,63021,29189,2,3,3,1,"St. Louis MO",6,1,1,2,2,1,3,3,3,3,2,2,2,1,3,2,"__NA__",4,3,2,2,1,NA,1,2,3,3,NA,NA,NA,NA,NA,4,1,3,1,1,1,1,1,3,2,NA,1,2,"__NA__",63,42,41,37637,49342,55538,35819,32529,41301,1,1,NA,1,1,2,1,1993,4,2,1,3,6,1,7,2,3,4,2,2,29,3,2,1,4,1,2,2,2,2022-08-13 15:08:37,2022-08-13 15:19:21
"734",1915358775,0.339407132464401,64735,29083,6,1,1,1,"Henry MO",3,1,2,2,2,1,4,NA,NA,NA,2,5,5,1,1,2,"__NA__",3,3,2,5,NA,2,5,NA,NA,NA,2,3,1,2,2,NA,2,2,2,2,2,2,2,3,NA,1,2,2,"__NA__",66,66,77,20137,41793,24696,60030,75608,39514,3,3,2,1,3,3,1,1966,2,2,1,2,1,1,3,1,2,7,2,2,29,5,2,12,6,1,2,2,1,2022-08-13 14:53:00,2022-08-13 15:21:46
"735",1913363817,1.03910783146543,63452,29111,5,1,1,2,"Lewis MO",1,1,2,1,1,1,4,NA,NA,NA,2,5,1,1,1,1,"__NA__",4,4,5,5,NA,2,2,NA,NA,NA,2,1,3,1,2,NA,3,3,1,1,1,2,3,2,NA,1,2,2,"__NA__",22,33,38,38978,41667,50067,25538,27554,43347,3,3,1,3,2,3,2,1961,2,2,1,1,3,4,4,1,2,7,2,2,29,4,2,12,3,1,1,1,2,2022-08-13 13:16:53,2022-08-13 18:49:17
"736",1907254323,0.772626118786574,63044,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,4,NA,NA,NA,2,3,1,1,1,4,"__NA__",3,2,1,1,NA,1,2,NA,NA,NA,2,1,2,1,2,NA,2,2,1,1,1,2,2,2,NA,1,1,3,"__NA__",80,61,60,55654,50339,55611,44204,40614,45237,2,1,1,2,2,1,2,1964,2,1,1,5,1,1,12,3,2,6,2,2,29,4,1,2,2,2,1,2,1,2022-08-13 17:31:01,2022-08-13 17:40:11
"737",1913363691,0.705366735447846,63841,29207,6,1,1,2,"Stoddard MO",4,1,1,2,1,1,4,4,2,2,2,3,1,1,1,1,"__NA__",4,3,2,2,2,NA,2,2,1,2,NA,NA,NA,NA,NA,1,2,2,1,1,1,3,1,2,2,NA,2,3,"__NA__",30,29,21,54060,50233,71067,63626,74255,79782,1,1,NA,1,2,2,1,1945,1,2,1,2,1,5,3,1,2,7,2,2,29,5,1,1,1,2,2,3,1,2022-08-13 19:15:55,2022-08-13 19:25:23
"738",1915578799,0.427564090289071,65202,29019,4,2,2,1,"Boone MO",1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,"__NA__",4,3,3,3,3,NA,3,3,3,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,1,2,"__NA__",40,35,32,29505,31726,27602,25063,23794,28871,1,1,NA,1,1,1,1,1978,3,2,1,2,5,1,4,1,1,1,1,1,29,3,3,11,5,2,2,6,2,2022-08-13 19:25:22,2022-08-13 19:30:33
"739",1915200821,0.579697010668289,64116,29047,2,3,3,1,"Clay MO",5,1,2,1,1,1,3,NA,NA,NA,2,5,3,4,5,1,"__NA__",3,2,4,4,NA,3,3,NA,NA,NA,2,3,2,1,2,NA,3,3,1,1,1,2,1,2,NA,3,2,1,"__NA__",15,10,17,70713,60438,80070,55095,49384,61713,2,1,1,2,3,3,2,1968,2,1,1,5,5,1,12,3,3,5,2,2,29,5,1,2,5,2,2,5,1,2022-08-13 19:34:13,2022-08-13 20:00:55
"740",1915600805,1.12450918787059,63104,29510,1,4,2,1,"St. Louis city MO",6,1,2,1,1,1,1,NA,NA,NA,3,5,4,2,2,4,"__NA__",2,3,5,3,NA,2,2,NA,NA,NA,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,NA,2,2,1,"__NA__",60,54,23,69570,48488,66589,40609,58497,62968,1,1,1,1,1,2,4,1964,2,2,2,5,1,5,5,1,2,7,1,1,29,2,1,1,6,1,1,1,1,2022-08-13 20:03:13,2022-08-13 20:27:10
"741",1915622253,1.03910783146543,63366,29183,2,3,3,1,"St. Charles MO",6,1,2,1,1,1,4,NA,NA,NA,2,1,1,1,1,1,"__NA__",3,3,2,3,NA,1,3,NA,NA,NA,3,2,3,1,2,NA,1,3,1,1,1,1,1,1,NA,2,2,1,"__NA__",69,51,42,45423,46448,61817,25615,25870,45765,2,3,3,3,2,2,3,1963,2,2,1,2,1,1,11,3,2,6,2,2,29,4,3,1,3,2,1,3,1,2022-08-13 20:28:50,2022-08-13 20:42:07
"742",1915622343,0.548499185459928,63123,29189,2,3,3,1,"St. Louis MO",6,1,1,3,1,1,3,4,4,4,2,2,4,2,2,1,"__NA__",4,4,4,4,4,NA,4,4,4,4,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,1,NA,2,1,"__NA__",70,70,51,88375,54361,93689,87950,97516,111334,1,1,NA,1,1,1,2,1971,2,2,2,5,1,1,8,2,1,1,1,1,29,1,1,1,3,2,1,2,1,2022-08-13 20:30:36,2022-08-13 20:42:46
"743",1915622289,0.521834776837235,64055,29095,1,4,2,1,"Jackson MO",5,1,2,1,1,1,4,NA,NA,NA,1,2,1,1,1,5,"crime/terrorism",4,2,2,2,NA,1,2,NA,NA,NA,2,1,2,1,2,NA,2,2,3,3,1,2,2,2,NA,1,2,2,"__NA__",50,70,80,51382,52232,56909,53082,53508,56909,1,2,1,1,2,2,1,1964,2,2,1,2,3,9,6,2,2,7,2,2,29,5,1,3,1,1,1,1,2,2022-08-13 20:29:29,2022-08-13 20:54:37
"744",1913904045,0.622503290964154,65456,29055,6,1,1,2,"Crawford MO",4,1,1,1,1,1,4,3,2,2,1,3,2,1,1,5,"Fighting to maintain the liberties and rights given to United States citizens by the Declaration of Independence.",4,3,3,3,3,NA,2,4,4,4,NA,NA,NA,NA,NA,1,2,2,2,2,3,2,3,2,1,NA,1,1,"__NA__",100,100,80,34000,37000,39498,25505,32000,61000,1,1,NA,3,1,3,4,1965,2,1,1,3,3,9,6,2,2,7,2,2,29,5,1,1,1,1,1,1,1,2022-08-13 20:04:51,2022-08-13 20:55:53
"745",1915663835,0.738636446812608,63028,29099,2,3,3,1,"Jefferson MO",6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"__NA__",1,1,1,1,1,NA,1,2,3,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,2,1,"__NA__",90,69,77,98510,75331,76159,93129,74503,76987,1,1,NA,1,1,1,1,1985,3,1,1,2,1,2,1,1,2,7,2,1,29,3,1,2,1,1,1,1,1,2022-08-13 21:40:16,2022-08-13 21:46:33
"746",1915090165,0.496497486942575,65101,29051,4,2,2,1,"Cole MO",1,1,2,1,1,1,4,NA,NA,NA,1,3,1,1,1,1,"__NA__",3,2,3,3,NA,1,2,NA,NA,NA,2,1,2,1,2,NA,2,2,1,1,1,1,1,2,NA,1,2,1,"__NA__",41,35,20,43245,42614,51136,35038,35038,42298,2,1,1,2,2,2,2,1957,1,1,1,5,1,5,8,2,2,7,2,2,29,5,1,2,4,2,1,2,1,2022-08-13 21:21:57,2022-08-13 21:58:16
"747",1915164535,0.309470225745505,64124,29095,1,4,2,1,"Jackson MO",5,1,2,1,1,1,4,NA,NA,NA,2,4,1,1,1,1,"__NA__",4,3,4,4,NA,2,3,NA,NA,NA,2,1,2,2,2,NA,2,2,1,1,1,3,1,2,NA,1,2,1,"__NA__",95,95,95,56930,51402,65646,36521,33758,40986,1,1,1,2,2,2,1,1965,2,1,1,6,1,5,10,3,2,7,2,2,29,5,1,2,3,2,1,6,1,2022-08-13 22:10:42,2022-08-13 22:20:41
"748",1915703279,0.232188025279985,63873,29143,6,1,1,2,"New Madrid MO",4,1,2,1,1,1,4,NA,NA,NA,2,3,2,3,3,3,"__NA__",4,4,4,4,NA,2,3,NA,NA,NA,2,2,3,3,2,NA,2,2,2,2,2,2,2,2,NA,1,2,4,"__NA__",49,62,51,70175,63596,66520,63231,63231,69079,3,1,1,3,2,2,2,1982,3,2,1,2,5,2,1,1,2,7,2,2,29,5,1,1,1,1,1,1,2,2022-08-13 22:30:31,2022-08-13 22:39:35
"749",1915703367,1.21833790305622,63108,29510,1,4,2,1,"St. Louis city MO",6,1,1,1,1,1,1,2,2,2,2,4,5,2,2,1,"__NA__",4,3,3,3,4,NA,4,4,3,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",50,76,84,109300,111000,109300,104198,105898,112276,1,1,NA,1,1,2,1,1967,2,2,2,2,5,6,97,NA,1,1,1,1,29,3,2,2,3,2,1,2,2,2022-08-13 22:32:03,2022-08-13 22:47:29
"750",1912704717,1.31879823647082,63010,29099,2,3,3,1,"Jefferson MO",6,1,1,3,1,1,4,4,4,3,4,3,4,2,3,4,"__NA__",4,3,4,3,2,NA,3,2,3,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,2,2,NA,1,1,"__NA__",40,40,55,40000,45000,58000,30000,33000,38000,1,1,NA,1,1,2,2,1969,2,1,1,5,1,4,9,2,3,4,2,2,29,3,2,11,6,2,4,6,1,2022-08-13 22:29:46,2022-08-13 22:54:10
"751",1913363865,0.828537466210435,64504,29021,4,2,2,1,"Buchanan MO",2,1,1,2,1,1,4,2,2,2,2,2,2,1,1,1,"__NA__",4,3,4,4,4,NA,3,4,4,4,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,1,2,1,NA,1,1,"__NA__",23,28,33,36962,37970,41667,29234,30914,32594,1,1,NA,1,1,2,1,1981,3,1,1,2,1,1,4,1,2,6,2,2,29,3,2,1,5,1,2,3,2,2022-08-13 22:51:32,2022-08-13 22:57:55
"752",1915722641,0.575141838215728,63701,29031,4,2,2,1,"Cape Girardeau MO",4,1,2,2,2,1,2,NA,NA,NA,3,3,3,2,2,1,"__NA__",3,3,4,4,NA,4,4,NA,NA,NA,1,2,1,1,2,NA,1,2,1,1,1,3,3,3,NA,2,1,1,"__NA__",48,38,51,54379,59268,73086,55229,38647,63732,1,1,1,1,1,3,1,1982,3,2,2,5,5,1,8,2,1,2,1,1,29,1,2,11,5,1,3,1,1,2022-08-13 23:11:17,2022-08-13 23:21:39
"753",1913363775,0.725338605031887,64850,29145,4,2,2,2,"Newton MO",3,1,2,1,1,1,4,NA,NA,NA,2,1,1,1,1,3,"__NA__",4,4,2,2,NA,1,5,NA,NA,NA,2,2,3,1,3,NA,2,2,1,1,1,2,3,2,NA,1,2,12,"Granby",52,88,52,74089,79470,101821,67881,103063,81540,1,2,3,3,3,2,1,1934,1,2,1,2,4,5,2,1,2,7,7,6,29,5,2,1,1,1,1,1,3,2022-08-13 23:25:18,2022-08-13 23:41:52
"754",1915760255,0.921191466898418,65401,29161,5,1,1,1,"Phelps MO",4,1,1,1,1,1,4,3,2,2,2,2,3,1,1,1,"__NA__",4,4,3,3,3,NA,4,2,1,4,NA,NA,NA,NA,NA,1,2,2,2,1,1,2,2,2,1,NA,2,5,"__NA__",46,59,67,34264,34581,44734,25698,26015,27602,1,1,NA,1,2,2,2,1990,3,1,1,2,5,1,8,2,2,6,2,2,29,3,2,1,2,1,1,1,2,2022-08-14 00:04:29,2022-08-14 00:11:28
"755",1915760491,1.39985537217551,63141,29189,2,3,3,1,"St. Louis MO",6,1,2,2,1,1,4,NA,NA,NA,2,2,2,1,1,1,"__NA__",4,3,3,3,NA,3,4,NA,NA,NA,2,3,2,1,2,NA,1,2,1,1,1,2,3,2,NA,3,2,2,"__NA__",60,36,40,48202,37072,38356,40129,33758,37072,1,1,1,1,3,3,2,1982,3,1,1,3,5,1,6,2,4,5,2,2,29,4,2,1,4,2,2,3,1,2022-08-14 00:07:57,2022-08-14 00:20:53
"756",1915760383,1.13690569643997,63134,29189,2,3,3,1,"St. Louis MO",6,1,1,2,1,1,2,2,2,2,3,4,2,2,2,1,"__NA__",3,3,4,4,2,NA,3,4,2,2,NA,NA,NA,NA,NA,3,1,2,2,1,1,2,2,2,1,NA,1,1,"__NA__",43,58,66,24729,47272,55520,18718,30140,39340,1,1,NA,1,1,1,1,1989,3,1,2,2,5,4,1,1,1,2,1,1,29,3,2,11,5,1,2,3,2,2022-08-14 00:06:23,2022-08-14 00:24:47
"757",1915762547,1.16838897360729,64075,29095,1,4,2,1,"Jackson MO",5,1,1,3,2,1,3,5,3,5,5,5,5,4,5,1,"__NA__",4,3,2,3,2,NA,5,2,2,2,NA,NA,NA,NA,NA,4,1,3,1,1,1,1,3,1,3,NA,2,2,"__NA__",82,51,54,45455,46402,43245,37563,34091,34722,3,3,NA,3,3,3,1,2002,4,1,1,2,5,2,1,1,5,5,7,2,29,3,7,12,2,1,2,3,2,2022-08-14 00:23:02,2022-08-14 00:31:35
"758",1915775903,1.55307759948737,64086,29095,1,4,2,1,"Jackson MO",5,1,1,1,1,1,2,4,4,3,4,3,3,2,2,2,"__NA__",4,3,4,3,3,NA,3,2,2,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,3,2,NA,2,1,"__NA__",31,21,30,34722,34722,47348,29356,26515,31881,1,3,NA,3,1,3,2,1999,4,1,2,2,5,4,2,1,3,3,7,1,29,3,1,11,6,2,4,7,1,2022-08-14 00:39:55,2022-08-14 00:46:44
"759",1915200745,0.772626118786574,63857,29069,5,1,1,2,"Dunklin MO",4,1,2,1,1,1,4,NA,NA,NA,1,2,1,1,1,1,"__NA__",4,3,3,3,NA,2,2,NA,NA,NA,2,1,2,2,2,NA,2,2,2,2,2,2,2,2,NA,1,2,3,"__NA__",40,61,70,39276,38934,50546,33811,39276,55669,1,1,1,2,2,1,2,1958,2,1,1,5,1,1,9,2,2,6,2,2,29,4,1,1,2,1,1,1,1,2022-08-14 00:15:50,2022-08-14 00:46:52
"760",1915786433,1.46837669004217,65201,29019,4,2,2,1,"Boone MO",1,1,2,1,1,1,1,NA,NA,NA,2,5,3,2,2,1,"__NA__",3,4,4,4,NA,3,4,NA,NA,NA,1,2,1,1,1,NA,1,2,1,1,1,1,1,2,NA,1,2,1,"__NA__",59,49,44,69791,59162,55760,57461,45131,50021,1,1,1,1,1,1,1,1995,4,1,2,5,5,2,3,1,1,2,7,1,29,2,3,2,4,2,2,2,1,2022-08-14 01:02:30,2022-08-14 01:09:00
